rank,secret_word,word,clue,connection_strength
6401,cat,meeting,weak connection,weak
6402,cat,yip,weak connection,weak
6403,cat,rawer,weak connection,weak
6404,cat,john,weak connection,weak
6405,cat,ocker,weak connection,weak
6406,cat,batlike,weak connection,weak
6407,cat,lemma,weak connection,weak
6408,cat,fozy,weak connection,weak
6409,cat,lazyish,weak connection,weak
6410,cat,latte,weak connection,weak
6411,cat,tablemate,weak connection,weak
6412,cat,cabbaging,weak connection,weak
6413,cat,tetched,weak connection,weak
6414,cat,aarrgh,weak connection,weak
6415,cat,mozetta,weak connection,weak
6416,cat,dogmata,weak connection,weak
6417,cat,amine,weak connection,weak
6418,cat,octopi,weak connection,weak
6419,cat,tanuki,weak connection,weak
6420,cat,dang,weak connection,weak
6421,cat,hotcake,weak connection,weak
6422,cat,cinema,weak connection,weak
6423,cat,gaga,weak connection,weak
6424,cat,snort,weak connection,weak
6425,cat,catholicoi,weak connection,weak
6426,cat,parsed,weak connection,weak
6427,cat,hm,weak connection,weak
6428,cat,cloudlet,weak connection,weak
6429,cat,cansful,weak connection,weak
6430,cat,department,weak connection,weak
6431,cat,cervid,weak connection,weak
6432,cat,cigar,weak connection,weak
6433,cat,mingy,weak connection,weak
6434,cat,yup,weak connection,weak
6435,cat,shad,weak connection,weak
6436,cat,coypous,weak connection,weak
6437,cat,faggot,weak connection,weak
6438,cat,the,weak connection,weak
6439,cat,flatcap,weak connection,weak
6440,cat,heading,weak connection,weak
6441,cat,misstop,weak connection,weak
6442,cat,grading,weak connection,weak
6443,cat,chatterbox,weak connection,weak
6444,cat,iterated,weak connection,weak
6445,cat,thingamabob,weak connection,weak
6446,cat,still,weak connection,weak
6447,cat,audad,weak connection,weak
6448,cat,carrottopped,weak connection,weak
6449,cat,cakey,weak connection,weak
6450,cat,italic,weak connection,weak
6451,cat,becapped,weak connection,weak
6452,cat,blackfish,weak connection,weak
6453,cat,dodo,weak connection,weak
6454,cat,woofed,weak connection,weak
6455,cat,catachrestical,weak connection,weak
6456,cat,uke,weak connection,weak
6457,cat,pataca,weak connection,weak
6458,cat,swine,weak connection,weak
6459,cat,rear,weak connection,weak
6460,cat,par,weak connection,weak
6461,cat,er,weak connection,weak
6462,cat,nonatomic,weak connection,weak
6463,cat,dork,weak connection,weak
6464,cat,sea,weak connection,weak
6465,cat,sutta,weak connection,weak
6466,cat,optional,weak connection,weak
6467,cat,ted,weak connection,weak
6468,cat,goddam,weak connection,weak
6469,cat,crikey,weak connection,weak
6470,cat,tapir,weak connection,weak
6471,cat,mick,weak connection,weak
6472,cat,capable,weak connection,weak
6473,cat,then,weak connection,weak
6474,cat,loca,weak connection,weak
6475,cat,tan,weak connection,weak
6476,cat,started,weak connection,weak
6477,cat,cantus,weak connection,weak
6478,cat,lovely,weak connection,weak
6479,cat,murine,weak connection,weak
6480,cat,siccan,weak connection,weak
6481,cat,staggy,weak connection,weak
6482,cat,painty,weak connection,weak
6483,cat,though,weak connection,weak
6484,cat,chapeaux,weak connection,weak
6485,cat,tate,weak connection,weak
6486,cat,mastlike,weak connection,weak
6487,cat,cockamamy,weak connection,weak
6488,cat,cassette,weak connection,weak
6489,cat,multiton,weak connection,weak
6490,cat,apache,weak connection,weak
6491,cat,nothing,weak connection,weak
6492,cat,hew,weak connection,weak
6493,cat,balloon,weak connection,weak
6494,cat,cagily,weak connection,weak
6495,cat,gosh,weak connection,weak
6496,cat,round,weak connection,weak
6497,cat,trickie,weak connection,weak
6498,cat,popsie,weak connection,weak
6499,cat,al,weak connection,weak
6500,cat,cavetto,weak connection,weak
6501,cat,hoe,weak connection,weak
6502,cat,lookdown,weak connection,weak
6503,cat,ump,weak connection,weak
6504,cat,caplet,weak connection,weak
6505,cat,whatchamacallit,weak connection,weak
6506,cat,doohickey,weak connection,weak
6507,cat,techie,weak connection,weak
6508,cat,cluster,weak connection,weak
6509,cat,iff,weak connection,weak
6510,cat,doating,weak connection,weak
6511,cat,racial,weak connection,weak
6512,cat,mignon,weak connection,weak
6513,cat,tao,weak connection,weak
6514,cat,peripatus,weak connection,weak
6515,cat,sweetie,weak connection,weak
6516,cat,spaz,weak connection,weak
6517,cat,whaup,weak connection,weak
6518,cat,kayak,weak connection,weak
6519,cat,noon,weak connection,weak
6520,cat,growly,weak connection,weak
6521,cat,travel,weak connection,weak
6522,cat,shoe,weak connection,weak
6523,cat,regular,weak connection,weak
6524,cat,kiddo,weak connection,weak
6525,cat,they,weak connection,weak
6526,cat,simian,weak connection,weak
6527,cat,pshaw,weak connection,weak
6528,cat,swap,weak connection,weak
6529,cat,calender,weak connection,weak
6530,cat,amir,weak connection,weak
6531,cat,tutu,weak connection,weak
6532,cat,ever,weak connection,weak
6533,cat,eelworm,weak connection,weak
6534,cat,kraken,weak connection,weak
6535,cat,simioid,weak connection,weak
6536,cat,fecial,weak connection,weak
6537,cat,captioning,weak connection,weak
6538,cat,calculus,weak connection,weak
6539,cat,redtail,weak connection,weak
6540,cat,marker,weak connection,weak
6541,cat,jot,weak connection,weak
6542,cat,catamenia,weak connection,weak
6543,cat,pandora,weak connection,weak
6544,cat,nonbook,weak connection,weak
6545,cat,wretch,weak connection,weak
6546,cat,imagine,weak connection,weak
6547,cat,fuss,weak connection,weak
6548,cat,jaditic,weak connection,weak
6549,cat,swan,weak connection,weak
6550,cat,phocine,weak connection,weak
6551,cat,ache,weak connection,weak
6552,cat,noncomputer,weak connection,weak
6553,cat,oval,weak connection,weak
6554,cat,mailbox,weak connection,weak
6555,cat,papa,weak connection,weak
6556,cat,plane,weak connection,weak
6557,cat,mentioned,weak connection,weak
6558,cat,wart,weak connection,weak
6559,cat,amazing,weak connection,weak
6560,cat,glance,weak connection,weak
6561,cat,inky,weak connection,weak
6562,cat,advanced,weak connection,weak
6563,cat,probability,weak connection,weak
6564,cat,goggly,weak connection,weak
6565,cat,zoarial,weak connection,weak
6566,cat,cataleptically,weak connection,weak
6567,cat,slow,weak connection,weak
6568,cat,bekiss,weak connection,weak
6569,cat,carrel,weak connection,weak
6570,cat,lowercase,weak connection,weak
6571,cat,exclamation,weak connection,weak
6572,cat,cigarette,weak connection,weak
6573,cat,sonny,weak connection,weak
6574,cat,mastiff,weak connection,weak
6575,cat,most,weak connection,weak
6576,cat,snaggiest,weak connection,weak
6577,cat,jean,weak connection,weak
6578,cat,vistaed,weak connection,weak
6579,cat,soever,weak connection,weak
6580,cat,coccal,weak connection,weak
6581,cat,muffin,weak connection,weak
6582,cat,darn,weak connection,weak
6583,cat,lecture,weak connection,weak
6584,cat,thus,weak connection,weak
6585,cat,ultimate,weak connection,weak
6586,cat,dimension,weak connection,weak
6587,cat,oust,weak connection,weak
6588,cat,catholically,weak connection,weak
6589,cat,tiddler,weak connection,weak
6590,cat,lagomorph,weak connection,weak
6591,cat,toughy,weak connection,weak
6592,cat,apricot,weak connection,weak
6593,cat,ridged,weak connection,weak
6594,cat,battik,weak connection,weak
6595,cat,comous,weak connection,weak
6596,cat,chipmuck,weak connection,weak
6597,cat,clock,weak connection,weak
6598,cat,shilpit,weak connection,weak
6599,cat,fro,weak connection,weak
6600,cat,chapeau,weak connection,weak
6601,cat,eh,weak connection,weak
6602,cat,french,weak connection,weak
6603,cat,faggoted,weak connection,weak
6604,cat,capablest,weak connection,weak
6605,cat,femme,weak connection,weak
6606,cat,cowpie,weak connection,weak
6607,cat,pooped,weak connection,weak
6608,cat,tritest,weak connection,weak
6609,cat,scrannel,weak connection,weak
6610,cat,pantie,weak connection,weak
6611,cat,capabler,weak connection,weak
6612,cat,raga,weak connection,weak
6613,cat,leone,weak connection,weak
6614,cat,chemo,weak connection,weak
6615,cat,wed,weak connection,weak
6616,cat,yech,weak connection,weak
6617,cat,brinded,weak connection,weak
6618,cat,turkey,weak connection,weak
6619,cat,dottrel,weak connection,weak
6620,cat,alec,weak connection,weak
6621,cat,farfel,weak connection,weak
6622,cat,teratomata,weak connection,weak
6623,cat,agree,weak connection,weak
6624,cat,geez,weak connection,weak
6625,cat,magnific,weak connection,weak
6626,cat,posset,weak connection,weak
6627,cat,existent,weak connection,weak
6628,cat,snaggy,weak connection,weak
6629,cat,chesty,weak connection,weak
6630,cat,coffeecake,weak connection,weak
6631,cat,thy,weak connection,weak
6632,cat,esthetic,weak connection,weak
6633,cat,chon,weak connection,weak
6634,cat,except,weak connection,weak
6635,cat,fractus,weak connection,weak
6636,cat,pinot,weak connection,weak
6637,cat,poditic,weak connection,weak
6638,cat,bedamn,weak connection,weak
6639,cat,phoebe,weak connection,weak
6640,cat,fathead,weak connection,weak
6641,cat,citify,weak connection,weak
6642,cat,mavis,weak connection,weak
6643,cat,savvied,weak connection,weak
6644,cat,frogged,weak connection,weak
6645,cat,carnation,weak connection,weak
6646,cat,anna,weak connection,weak
6647,cat,cantrip,weak connection,weak
6648,cat,luce,weak connection,weak
6649,cat,pout,weak connection,weak
6650,cat,cabrilla,weak connection,weak
6651,cat,nifty,weak connection,weak
6652,cat,fantastic,weak connection,weak
6653,cat,goose,weak connection,weak
6654,cat,excellent,weak connection,weak
6655,cat,however,weak connection,weak
6656,cat,huic,weak connection,weak
6657,cat,would,weak connection,weak
6658,cat,dishy,weak connection,weak
6659,cat,colobus,weak connection,weak
6660,cat,abler,weak connection,weak
6661,cat,subjectless,weak connection,weak
6662,cat,lichen,weak connection,weak
6663,cat,uncategorizable,weak connection,weak
6664,cat,yechy,weak connection,weak
6665,cat,citator,weak connection,weak
6666,cat,precensored,weak connection,weak
6667,cat,italicized,weak connection,weak
6668,cat,else,weak connection,weak
6669,cat,bubby,weak connection,weak
6670,cat,wop,weak connection,weak
6671,cat,cocky,weak connection,weak
6672,cat,without,weak connection,weak
6673,cat,jaggy,weak connection,weak
6674,cat,ibis,weak connection,weak
6675,cat,flock,weak connection,weak
6676,cat,antelope,weak connection,weak
6677,cat,mica,weak connection,weak
6678,cat,udo,weak connection,weak
6679,cat,yucch,weak connection,weak
6680,cat,rottweiler,weak connection,weak
6681,cat,nonet,weak connection,weak
6682,cat,baddy,weak connection,weak
6683,cat,softy,weak connection,weak
6684,cat,roger,weak connection,weak
6685,cat,canicular,weak connection,weak
6686,cat,flocky,weak connection,weak
6687,cat,peach,weak connection,weak
6688,cat,gall,weak connection,weak
6689,cat,starred,weak connection,weak
6690,cat,pax,weak connection,weak
6691,cat,petrel,weak connection,weak
6692,cat,ascot,weak connection,weak
6693,cat,isatine,weak connection,weak
6694,cat,petticoat,weak connection,weak
6695,cat,robe,weak connection,weak
6696,cat,hyla,weak connection,weak
6697,cat,wench,weak connection,weak
6698,cat,ctenoid,weak connection,weak
6699,cat,cahier,weak connection,weak
6700,cat,uncropped,weak connection,weak
6701,cat,mathematic,weak connection,weak
6702,cat,whether,weak connection,weak
6703,cat,labiate,weak connection,weak
6704,cat,couth,weak connection,weak
6705,cat,tigrish,weak connection,weak
6706,cat,layout,weak connection,weak
6707,cat,totally,weak connection,weak
6708,cat,testa,weak connection,weak
6709,cat,hackmatack,weak connection,weak
6710,cat,gryphon,weak connection,weak
6711,cat,nicer,weak connection,weak
6712,cat,zootiest,weak connection,weak
6713,cat,flam,weak connection,weak
6714,cat,reptile,weak connection,weak
6715,cat,furan,weak connection,weak
6716,cat,logic,weak connection,weak
6717,cat,halloa,weak connection,weak
6718,cat,appendix,weak connection,weak
6719,cat,redirect,weak connection,weak
6720,cat,ralph,weak connection,weak
6721,cat,shelvy,weak connection,weak
6722,cat,unchic,weak connection,weak
6723,cat,jimpy,weak connection,weak
6724,cat,penis,weak connection,weak
6725,cat,asshole,weak connection,weak
6726,cat,pesky,weak connection,weak
6727,cat,gelada,weak connection,weak
6728,cat,whang,weak connection,weak
6729,cat,cuppiest,weak connection,weak
6730,cat,waw,weak connection,weak
6731,cat,dun,weak connection,weak
6732,cat,integer,weak connection,weak
6733,cat,triangle,weak connection,weak
6734,cat,cadmic,weak connection,weak
6735,cat,weak,weak connection,weak
6736,cat,kakapo,weak connection,weak
6737,cat,newsie,weak connection,weak
6738,cat,ketol,weak connection,weak
6739,cat,yeuky,weak connection,weak
6740,cat,unbox,weak connection,weak
6741,cat,bravo,weak connection,weak
6742,cat,orange,weak connection,weak
6743,cat,uncapped,weak connection,weak
6744,cat,pottle,weak connection,weak
